"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 14 17:40:09 GMT 2022","Mon Nov 14 17:40:17 GMT 2022","8447","chromium","search.spec.ts","Search testing","","","ID 2 - Find tasks for any defect using search",""
"passed","Mon Nov 14 17:39:56 GMT 2022","Mon Nov 14 17:40:04 GMT 2022","7343","chromium","registration.spec.ts","Registration page testing","","","ID 1 - Registering a new user with a required field",""
"passed","Mon Nov 14 17:40:32 GMT 2022","Mon Nov 14 17:40:42 GMT 2022","9705","firefox","registration.spec.ts","Registration page testing","","","ID 1 - Registering a new user with a required field",""
"passed","Mon Nov 14 17:40:04 GMT 2022","Mon Nov 14 17:40:09 GMT 2022","4891","chromium","roadmap.spec.ts","Roadmap page testing","","","ID 4 - Open the path task list on the roadmap page",""
"passed","Mon Nov 14 17:40:18 GMT 2022","Mon Nov 14 17:40:25 GMT 2022","7356","firefox","download.spec.ts","Download page testing","","","ID 3 - Open the Latest source code in github on the download page",""
"passed","Mon Nov 14 17:41:25 GMT 2022","Mon Nov 14 17:41:31 GMT 2022","6006","webkit","search.spec.ts","Search testing","","","ID 2 - Find tasks for any defect using search",""
"passed","Mon Nov 14 17:39:48 GMT 2022","Mon Nov 14 17:39:56 GMT 2022","8284","chromium","issues.spec.ts","Issues page testing","","","ID 5 - Open the list of all closed issues on the issues page",""
"passed","Mon Nov 14 17:40:42 GMT 2022","Mon Nov 14 17:40:47 GMT 2022","5781","firefox","roadmap.spec.ts","Roadmap page testing","","","ID 4 - Open the path task list on the roadmap page",""
"passed","Mon Nov 14 17:39:43 GMT 2022","Mon Nov 14 17:39:48 GMT 2022","4986","chromium","download.spec.ts","Download page testing","","","ID 3 - Open the Latest source code in github on the download page",""
"passed","Mon Nov 14 17:41:09 GMT 2022","Mon Nov 14 17:41:17 GMT 2022","8415","webkit","registration.spec.ts","Registration page testing","","","ID 1 - Registering a new user with a required field",""
"passed","Mon Nov 14 17:40:25 GMT 2022","Mon Nov 14 17:40:32 GMT 2022","6698","firefox","issues.spec.ts","Issues page testing","","","ID 5 - Open the list of all closed issues on the issues page",""
"passed","Mon Nov 14 17:41:01 GMT 2022","Mon Nov 14 17:41:09 GMT 2022","7470","webkit","issues.spec.ts","Issues page testing","","","ID 5 - Open the list of all closed issues on the issues page",""
"passed","Mon Nov 14 17:40:47 GMT 2022","Mon Nov 14 17:40:53 GMT 2022","5432","firefox","search.spec.ts","Search testing","","","ID 2 - Find tasks for any defect using search",""
"passed","Mon Nov 14 17:41:17 GMT 2022","Mon Nov 14 17:41:25 GMT 2022","7436","webkit","roadmap.spec.ts","Roadmap page testing","","","ID 4 - Open the path task list on the roadmap page",""
"passed","Mon Nov 14 17:40:54 GMT 2022","Mon Nov 14 17:41:01 GMT 2022","7413","webkit","download.spec.ts","Download page testing","","","ID 3 - Open the Latest source code in github on the download page",""
