"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 10 18:17:21 GMT 2022","Mon Oct 10 18:17:27 GMT 2022","5208","firefox","search.spec.ts","Search testing","","","ID 2 - Find tasks for any defect using search",""
"passed","Mon Oct 10 18:16:17 GMT 2022","Mon Oct 10 18:16:23 GMT 2022","5485","chromium","download.spec.ts","Download page testing","","","ID 3 - Open the Latest source code in github on the download page",""
"passed","Mon Oct 10 18:17:59 GMT 2022","Mon Oct 10 18:18:05 GMT 2022","5994","webkit","search.spec.ts","Search testing","","","ID 2 - Find tasks for any defect using search",""
"passed","Mon Oct 10 18:17:12 GMT 2022","Mon Oct 10 18:17:21 GMT 2022","9206","firefox","roadmap.spec.ts","Roadmap page testing","","","ID 4 - Open the path task list on the roadmap page",""
"passed","Mon Oct 10 18:16:49 GMT 2022","Mon Oct 10 18:16:57 GMT 2022","7947","firefox","download.spec.ts","Download page testing","","","ID 3 - Open the Latest source code in github on the download page",""
"passed","Mon Oct 10 18:16:23 GMT 2022","Mon Oct 10 18:16:28 GMT 2022","5665","chromium","issues.spec.ts","Issues page testing","","","ID 5 - Open the list of all closed issues on the issues page",""
"passed","Mon Oct 10 18:17:52 GMT 2022","Mon Oct 10 18:17:59 GMT 2022","7047","webkit","roadmap.spec.ts","Roadmap page testing","","","ID 4 - Open the path task list on the roadmap page",""
"passed","Mon Oct 10 18:17:28 GMT 2022","Mon Oct 10 18:17:35 GMT 2022","7484","webkit","download.spec.ts","Download page testing","","","ID 3 - Open the Latest source code in github on the download page",""
"passed","Mon Oct 10 18:17:43 GMT 2022","Mon Oct 10 18:17:52 GMT 2022","9041","webkit","registration.spec.ts","Registration page testing","","","ID 1 - Registering a new user with a required field",""
"passed","Mon Oct 10 18:17:35 GMT 2022","Mon Oct 10 18:17:43 GMT 2022","7828","webkit","issues.spec.ts","Issues page testing","","","ID 5 - Open the list of all closed issues on the issues page",""
"passed","Mon Oct 10 18:17:05 GMT 2022","Mon Oct 10 18:17:12 GMT 2022","7331","firefox","registration.spec.ts","Registration page testing","","","ID 1 - Registering a new user with a required field",""
"passed","Mon Oct 10 18:16:40 GMT 2022","Mon Oct 10 18:16:48 GMT 2022","7954","chromium","search.spec.ts","Search testing","","","ID 2 - Find tasks for any defect using search",""
"passed","Mon Oct 10 18:16:28 GMT 2022","Mon Oct 10 18:16:35 GMT 2022","6283","chromium","registration.spec.ts","Registration page testing","","","ID 1 - Registering a new user with a required field",""
"passed","Mon Oct 10 18:16:57 GMT 2022","Mon Oct 10 18:17:05 GMT 2022","8150","firefox","issues.spec.ts","Issues page testing","","","ID 5 - Open the list of all closed issues on the issues page",""
"passed","Mon Oct 10 18:16:35 GMT 2022","Mon Oct 10 18:16:40 GMT 2022","5524","chromium","roadmap.spec.ts","Roadmap page testing","","","ID 4 - Open the path task list on the roadmap page",""
