"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 16 13:14:53 GMT 2022","Wed Nov 16 13:15:00 GMT 2022","6462","chromium","download.spec.ts","Download page testing","","","ID 3 - Open the Latest source code in github on the download page",""
"passed","Wed Nov 16 13:15:28 GMT 2022","Wed Nov 16 13:15:36 GMT 2022","8199","firefox","download.spec.ts","Download page testing","","","ID 3 - Open the Latest source code in github on the download page",""
"passed","Wed Nov 16 13:16:28 GMT 2022","Wed Nov 16 13:16:38 GMT 2022","10242","webkit","issues.spec.ts","Issues page testing","","","ID 5 - Open the list of all closed issues on the issues page",""
"passed","Wed Nov 16 13:16:00 GMT 2022","Wed Nov 16 13:16:10 GMT 2022","9718","firefox","roadmap.spec.ts","Roadmap page testing","","","ID 4 - Open the path task list on the roadmap page",""
"passed","Wed Nov 16 13:16:38 GMT 2022","Wed Nov 16 13:16:47 GMT 2022","8911","webkit","registration.spec.ts","Registration page testing","","","ID 1 - Registering a new user with a required field",""
"passed","Wed Nov 16 13:15:36 GMT 2022","Wed Nov 16 13:15:43 GMT 2022","6871","firefox","issues.spec.ts","Issues page testing","","","ID 5 - Open the list of all closed issues on the issues page",""
"passed","Wed Nov 16 13:15:00 GMT 2022","Wed Nov 16 13:15:06 GMT 2022","6090","chromium","issues.spec.ts","Issues page testing","","","ID 5 - Open the list of all closed issues on the issues page",""
"passed","Wed Nov 16 13:15:18 GMT 2022","Wed Nov 16 13:15:27 GMT 2022","9219","chromium","search.spec.ts","Search testing","","","ID 2 - Find tasks for any defect using search",""
"passed","Wed Nov 16 13:15:43 GMT 2022","Wed Nov 16 13:15:52 GMT 2022","8528","firefox","registration.spec.ts","Registration page testing","","","ID 1 - Registering a new user with a required field",""
"passed","Wed Nov 16 13:16:17 GMT 2022","Wed Nov 16 13:16:28 GMT 2022","10931","webkit","download.spec.ts","Download page testing","","","ID 3 - Open the Latest source code in github on the download page",""
"passed","Wed Nov 16 13:16:10 GMT 2022","Wed Nov 16 13:16:16 GMT 2022","5879","firefox","search.spec.ts","Search testing","","","ID 2 - Find tasks for any defect using search",""
"passed","Wed Nov 16 13:15:13 GMT 2022","Wed Nov 16 13:15:18 GMT 2022","5113","chromium","roadmap.spec.ts","Roadmap page testing","","","ID 4 - Open the path task list on the roadmap page",""
"passed","Wed Nov 16 13:16:55 GMT 2022","Wed Nov 16 13:17:00 GMT 2022","5590","webkit","search.spec.ts","Search testing","","","ID 2 - Find tasks for any defect using search",""
"passed","Wed Nov 16 13:15:06 GMT 2022","Wed Nov 16 13:15:13 GMT 2022","7487","chromium","registration.spec.ts","Registration page testing","","","ID 1 - Registering a new user with a required field",""
"passed","Wed Nov 16 13:16:47 GMT 2022","Wed Nov 16 13:16:55 GMT 2022","7757","webkit","roadmap.spec.ts","Roadmap page testing","","","ID 4 - Open the path task list on the roadmap page",""
