"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 10 17:48:33 GMT 2022","Mon Oct 10 17:48:40 GMT 2022","7230","chromium","registration.spec.ts","Registration page testing","","","ID 1 - Registering a new user with a required field",""
"passed","Mon Oct 10 17:49:57 GMT 2022","Mon Oct 10 17:50:04 GMT 2022","6367","webkit","roadmap.spec.ts","Roadmap page testing","","","ID 4 - Open the path task list on the roadmap page",""
"passed","Mon Oct 10 17:48:45 GMT 2022","Mon Oct 10 17:48:53 GMT 2022","8827","chromium","search.spec.ts","Search testing","","","ID 2 - Find tasks for any defect using search",""
"passed","Mon Oct 10 17:48:40 GMT 2022","Mon Oct 10 17:48:45 GMT 2022","4464","chromium","roadmap.spec.ts","Roadmap page testing","","","ID 4 - Open the path task list on the roadmap page",""
"passed","Mon Oct 10 17:48:27 GMT 2022","Mon Oct 10 17:48:33 GMT 2022","5665","chromium","issues.spec.ts","Issues page testing","","","ID 5 - Open the list of all closed issues on the issues page",""
"passed","Mon Oct 10 17:48:22 GMT 2022","Mon Oct 10 17:48:27 GMT 2022","5216","chromium","download.spec.ts","Download page testing","","","ID 3 - Open the Latest source code in github on the download page",""
"passed","Mon Oct 10 17:49:40 GMT 2022","Mon Oct 10 17:49:49 GMT 2022","8950","webkit","issues.spec.ts","Issues page testing","","","ID 5 - Open the list of all closed issues on the issues page",""
"passed","Mon Oct 10 17:49:01 GMT 2022","Mon Oct 10 17:49:11 GMT 2022","10103","firefox","issues.spec.ts","Issues page testing","","","ID 5 - Open the list of all closed issues on the issues page",""
"passed","Mon Oct 10 17:49:20 GMT 2022","Mon Oct 10 17:49:26 GMT 2022","5319","firefox","roadmap.spec.ts","Roadmap page testing","","","ID 4 - Open the path task list on the roadmap page",""
"passed","Mon Oct 10 17:48:54 GMT 2022","Mon Oct 10 17:49:01 GMT 2022","7061","firefox","download.spec.ts","Download page testing","","","ID 3 - Open the Latest source code in github on the download page",""
"passed","Mon Oct 10 17:49:11 GMT 2022","Mon Oct 10 17:49:20 GMT 2022","9213","firefox","registration.spec.ts","Registration page testing","","","ID 1 - Registering a new user with a required field",""
"passed","Mon Oct 10 17:49:26 GMT 2022","Mon Oct 10 17:49:31 GMT 2022","5038","firefox","search.spec.ts","Search testing","","","ID 2 - Find tasks for any defect using search",""
"passed","Mon Oct 10 17:49:32 GMT 2022","Mon Oct 10 17:49:40 GMT 2022","7920","webkit","download.spec.ts","Download page testing","","","ID 3 - Open the Latest source code in github on the download page",""
"passed","Mon Oct 10 17:49:49 GMT 2022","Mon Oct 10 17:49:57 GMT 2022","8493","webkit","registration.spec.ts","Registration page testing","","","ID 1 - Registering a new user with a required field",""
"passed","Mon Oct 10 17:50:04 GMT 2022","Mon Oct 10 17:50:08 GMT 2022","4664","webkit","search.spec.ts","Search testing","","","ID 2 - Find tasks for any defect using search",""
